id_case,POST_vote,POST_president,PRE_present_religion,PRE_age,PRE_education,PRE_race,PRE_sex,PRE_occupation
208736,-1,-1,11,-9,3,1,2,7
208743,-1,-1,1,39,4,1,1,1
208750,-1,-1,7,72,4,4,1,5
208767,1,2,1,27,3,1,2,1
208774,-1,-1,11,38,5,2,2,1
208781,1,1,1,49,5,6,1,1
208798,1,2,3,-9,1,2,2,-2
208804,1,2,11,68,3,3,2,5
208811,1,1,12,40,4,4,2,1
208859,-1,-1,2,49,5,4,1,1
208866,1,2,12,26,3,1,2,1
208873,1,1,2,34,5,4,2,1
208880,1,2,1,51,3,1,1,1
208897,-1,-1,11,23,2,1,2,8
208903,1,1,2,80,3,3,2,1
208927,-6,-6,2,25,5,6,2,1
208934,1,1,2,80,4,1,2,5
208941,1,2,11,43,3,6,2,7
208958,-1,-1,2,59,4,1,1,1
208965,1,1,1,49,4,2,1,1
208972,1,2,2,32,3,1,1,1
208989,1,1,7,69,4,1,2,1
208996,-1,-1,1,80,2,1,2,5
209005,-1,-1,12,45,1,1,2,6
209012,1,1,11,43,4,2,1,1
209029,-1,-1,12,69,2,1,2,6
209036,1,2,2,80,2,6,1,5
209043,1,2,2,55,3,1,2,1
209050,1,1,11,75,5,1,2,5
209067,1,1,12,60,3,1,1,1
209074,-1,-1,2,75,3,1,1,5
209081,1,2,2,69,2,1,1,5
209111,1,2,1,60,4,1,2,1
209128,1,1,12,59,3,1,2,1
209135,1,1,9,26,4,1,2,1
209142,1,1,10,64,3,1,2,5
209159,1,-9,-9,64,4,-9,2,6
209173,1,2,2,62,3,1,1,1
209180,1,1,11,46,2,2,2,4
209197,1,2,12,72,4,1,2,1
209203,1,2,1,53,4,1,1,1
209210,1,2,9,33,2,1,1,4
209234,1,1,11,61,2,1,1,6
209241,-1,-1,11,24,3,3,2,7
209258,1,2,12,58,3,1,1,1
209265,-1,-1,9,47,3,1,2,1
209272,-1,-1,1,63,5,6,1,1
209296,1,2,1,64,4,1,1,1
209302,-1,-1,1,55,3,1,2,1
209319,2,-1,11,41,3,2,2,1
209333,2,-1,11,68,3,1,2,5
209340,1,2,1,80,3,1,2,5
209357,1,1,11,25,2,3,2,8
209364,1,2,11,66,5,1,2,1
209388,1,2,2,63,4,1,1,2
209395,-1,-1,1,34,3,2,2,1
209425,-6,-6,11,55,2,1,1,1
209432,1,2,2,73,4,1,1,5
209449,1,2,1,80,5,1,1,5
209456,1,1,11,45,5,1,2,7
209463,1,2,2,50,5,1,1,1
209470,1,2,2,54,3,1,2,1
209487,-7,-7,2,70,3,1,1,5
209494,-1,-1,10,28,4,1,2,1
209500,1,1,2,43,5,1,2,1
209517,1,2,2,76,3,1,1,5
209524,1,1,7,39,4,1,1,1
209531,1,2,3,50,3,1,1,1
209555,1,1,2,74,4,1,2,5
209562,1,2,12,27,4,1,2,1
209579,1,2,11,76,4,1,1,1
209586,1,2,11,33,1,1,1,1
209593,1,2,12,56,5,1,1,1
209609,-1,-1,10,71,3,1,1,1
209623,1,2,1,69,5,1,1,1
209630,1,2,12,48,3,1,2,1
209647,1,1,5,57,5,1,1,1
209654,1,1,12,63,5,1,2,4
209678,-1,-1,11,80,3,2,2,5
209685,1,1,10,38,5,1,2,1
209692,-1,-1,10,80,3,1,2,5
209708,1,2,2,71,3,1,2,1
209739,-1,-1,11,58,2,2,2,5
209753,1,2,11,66,3,1,2,1
209760,1,2,1,45,3,1,1,1
209777,1,1,10,31,2,3,2,1
209784,1,2,1,49,3,1,2,1
209807,1,1,1,80,2,1,2,5
209876,-6,-6,2,-9,2,1,2,1
209883,1,1,1,61,5,1,2,1
209906,1,2,12,26,4,1,2,1
209913,1,5,11,45,4,5,2,1
209920,1,1,10,32,5,1,2,1
209937,1,1,12,51,5,4,2,1
209944,1,2,1,35,4,1,2,7
209951,1,2,2,56,4,1,1,1
209968,1,1,12,46,4,1,1,1
209975,1,2,1,35,3,1,2,1
209982,-1,-1,12,42,3,3,1,1
210005,-1,-1,12,54,3,1,1,6
210012,1,1,1,-9,3,1,2,7
210029,1,2,10,23,3,5,1,2
210036,1,1,11,33,4,1,2,1
210043,1,1,5,73,5,1,2,1
210050,-1,-1,11,54,5,3,2,1
210067,-1,-1,10,36,3,3,2,1
210104,-6,-6,5,25,2,3,1,1
210111,1,1,1,80,4,1,2,5
210128,1,1,1,69,5,1,1,5
210135,1,2,2,61,4,1,2,1
210142,1,1,2,55,3,3,2,1
210159,1,1,1,79,2,1,2,1
210166,1,1,2,80,2,3,1,5
210173,1,-9,2,-9,4,1,1,1
210180,1,2,11,60,2,1,2,1
210197,-1,-1,12,43,4,1,1,1
210203,1,1,2,41,2,3,2,1
210227,1,2,2,36,4,1,1,1
210234,1,1,2,73,3,1,1,5
210258,1,1,12,75,5,1,2,5
210265,1,2,2,62,3,1,1,1
210272,1,2,1,73,4,1,1,1
210289,1,2,9,33,5,1,1,1
210296,1,2,1,80,4,6,1,5
210302,1,1,6,26,3,1,1,1
210319,1,2,1,52,3,1,1,1
210326,1,2,2,41,4,1,2,1
210333,1,1,2,67,3,1,2,5
210340,1,2,5,65,3,1,1,6
210357,1,1,5,69,2,1,1,1
210364,-6,-6,2,59,2,1,1,5
210371,-7,-7,1,59,4,1,1,1
210395,1,2,1,80,2,1,2,7
210401,1,1,12,70,2,1,1,1
210418,1,1,1,58,5,1,2,7
210432,1,2,5,29,3,1,1,1
210449,1,2,11,-9,3,5,1,5
210456,1,1,10,41,5,1,2,1
210463,1,5,11,35,3,2,2,7
210470,-7,-7,1,36,4,4,1,1
210487,-1,-1,10,34,4,1,2,1
210494,1,2,11,53,4,1,2,1
210500,1,1,12,52,4,1,1,4
210555,1,1,10,24,2,1,2,4
210579,1,1,12,41,2,2,2,1
210586,1,1,12,76,3,1,2,5
210593,1,1,7,74,5,1,2,5
210616,1,1,11,79,2,2,2,5
210623,1,1,11,48,3,1,2,1
210630,1,2,2,62,3,3,2,1
210647,1,1,11,54,4,2,1,1
210661,1,1,11,71,3,2,1,2
210678,1,1,11,40,4,1,2,1
210685,1,2,11,36,5,3,2,1
210692,1,1,1,48,4,1,2,1
210708,-1,-1,11,34,2,1,1,1
210715,1,1,1,58,3,1,1,1
210722,1,1,2,49,5,1,2,1
210739,1,1,6,67,2,1,1,2
210753,-1,-1,11,57,3,6,1,1
210777,1,2,12,29,1,3,2,7
210784,1,1,12,37,3,1,1,1
210791,-6,-6,2,79,1,1,1,5
210807,-7,-7,9,33,-2,1,1,1
210814,1,2,1,65,2,1,2,1
210821,-1,-1,1,55,2,2,1,2
210838,1,1,10,68,3,1,2,1
210845,1,1,12,39,1,3,1,1
210852,1,2,2,80,5,1,2,5
210869,1,1,2,50,4,1,1,1
210876,1,2,1,57,3,1,1,1
210890,1,2,1,76,1,1,1,5
210906,1,2,1,71,5,1,1,5
210913,1,1,12,58,4,1,2,1
210937,-6,-6,11,47,3,1,2,6
210944,1,2,12,43,4,1,2,1
210951,1,2,12,22,2,1,1,4
210968,-1,-1,12,69,3,1,1,5
210975,1,2,1,62,3,1,2,1
210982,-1,-1,2,73,3,3,1,5
210999,1,2,1,32,4,1,2,7
211008,1,1,2,30,5,3,2,1
211015,1,1,12,47,3,1,1,1
211022,1,2,1,35,4,1,2,1
211039,1,2,11,66,2,1,2,6
211060,1,1,12,42,3,3,2,1
211077,1,1,1,25,4,1,2,1
211091,2,-1,12,31,3,6,1,7
211107,-1,-1,11,36,2,2,2,1
211114,1,1,2,63,4,1,1,1
211121,-1,-1,2,54,1,3,1,6
211138,1,1,1,64,2,1,2,7
211145,-1,-1,1,62,1,1,2,1
211152,1,1,12,59,3,2,-9,6
211169,1,2,12,74,4,1,1,5
211176,1,1,12,48,4,1,1,1
211183,1,1,6,66,3,1,2,7
211190,-1,-1,2,73,1,1,1,5
211206,1,2,12,30,4,6,1,1
211220,1,2,1,63,3,1,1,1
211237,1,1,2,69,2,2,1,5
211244,1,1,11,61,4,2,2,2
211251,1,2,11,43,2,1,1,1
211275,1,2,1,68,4,1,1,5
211299,1,2,12,58,4,1,1,1
211305,-6,-6,2,58,4,1,1,1
211312,1,2,1,65,3,1,2,1
211329,-1,-1,8,78,4,1,1,5
211336,1,2,1,54,5,1,1,1
211343,1,1,1,72,4,1,2,5
211350,1,2,11,69,4,2,1,5
211367,1,2,3,52,2,1,1,1
211381,1,1,11,59,3,2,2,6
211404,1,1,1,30,3,1,1,1
211411,-6,-6,11,41,4,1,2,7
211466,1,2,1,36,4,1,1,1
211473,1,1,1,80,3,1,1,5
211480,1,1,12,45,4,1,1,1
211497,-1,-1,11,57,2,5,1,1
211503,1,1,11,70,2,2,2,5
211510,1,2,1,53,3,1,2,1
211527,1,1,9,53,4,1,1,1
211534,1,1,7,51,5,1,1,1
211565,1,2,1,80,4,1,1,5
211572,-1,-1,12,50,2,3,2,1
211589,1,2,2,57,2,1,1,5
211596,1,2,1,41,5,1,1,1
211619,1,2,12,37,4,1,1,1
211626,-6,-6,2,76,3,3,1,5
211633,1,2,1,80,2,1,2,5
211657,1,1,12,63,3,1,1,1
211664,1,2,12,80,3,1,2,5
211701,1,1,11,40,3,3,2,1
211718,-6,-6,3,53,1,1,2,7
211725,1,1,10,37,3,3,1,1
211732,-1,-1,1,63,4,1,2,1
211749,-6,-6,2,69,2,3,1,7
211756,1,1,11,29,4,1,2,1
211787,-6,-6,11,55,3,1,1,1
211800,1,1,1,74,3,1,2,5
211817,1,1,11,63,3,1,2,1
211831,1,1,1,65,3,1,2,5
211848,1,2,11,26,3,1,1,1
211886,1,2,1,63,5,1,2,1
211893,1,3,1,39,4,1,1,1
211909,1,1,2,56,3,1,1,1
211923,1,2,1,28,3,1,2,1
211947,-6,-6,2,50,4,1,2,1
211954,1,1,2,45,5,3,1,1
211961,-1,-1,2,35,3,3,1,1
211978,1,2,1,73,3,1,2,6
211985,-1,-1,-9,37,2,1,2,1
211992,-1,-1,2,53,4,3,2,1
212001,1,1,12,27,3,6,2,1
212018,1,2,1,45,2,1,1,1
212025,-7,-7,11,45,5,2,2,1
212032,-1,-1,11,40,3,1,2,1
212056,1,1,12,32,3,4,1,1
212063,1,2,1,58,5,6,1,1
212070,1,1,11,70,3,2,1,1
212094,1,1,2,78,5,3,1,1
212100,-1,-1,1,71,4,1,2,5
212124,1,1,12,58,4,1,2,1
212131,1,1,2,62,2,1,2,1
212148,1,2,10,27,4,1,1,1
212162,-1,-1,11,23,3,3,1,1
212179,1,1,10,41,5,1,2,1
212186,1,5,11,57,4,5,1,2
212193,1,2,2,45,3,1,2,7
212209,1,2,11,57,2,1,1,6
212223,1,2,12,26,2,1,1,1
212230,-1,-1,5,66,1,1,1,1
212247,1,1,11,63,1,1,2,1
212254,1,1,2,65,3,3,1,5
212285,1,1,12,63,5,1,2,5
212292,1,1,11,34,3,1,2,7
212308,1,1,12,60,4,2,1,5
212315,2,-1,11,50,3,1,2,1
212322,1,2,1,45,2,1,2,1
212339,1,1,12,34,4,2,1,1
212346,1,1,11,-9,3,2,2,5
212377,1,1,2,41,2,3,1,1
212391,1,2,2,62,4,1,1,1
212407,1,2,2,46,3,1,2,1
212421,1,1,12,43,5,1,1,1
212438,-1,-1,3,80,2,2,2,5
212445,-7,-7,10,35,4,2,2,1
212452,-1,-1,1,71,2,1,1,2
212469,1,1,11,31,2,6,1,1
212476,-1,-1,1,30,2,1,2,1
212483,1,1,8,38,5,6,1,1
212490,1,1,11,67,2,2,1,1
212506,1,1,11,60,4,2,2,1
212513,-7,-7,10,27,3,3,1,1
212537,1,2,3,67,2,1,2,6
212544,1,1,10,34,4,1,1,1
212551,1,3,12,34,4,1,1,1
212568,1,2,-9,-9,4,-9,1,1
212575,1,2,2,46,3,1,2,1
212582,1,1,9,43,3,1,1,1
212599,-6,-6,11,74,4,3,1,5
212605,1,1,4,51,3,1,2,1
212612,1,2,11,51,2,1,1,1
212636,1,2,3,66,2,1,1,1
212643,1,1,1,70,5,1,2,1
212650,-1,-1,12,70,1,1,1,5
212667,-1,-1,11,-9,1,1,-9,5
212674,1,2,11,66,3,1,2,5
212681,1,1,10,32,5,1,2,1
212698,1,1,2,54,3,3,2,1
212704,1,2,12,23,3,1,1,1
212728,1,1,1,41,4,2,2,2
212742,-6,-6,3,30,2,1,2,1
212766,1,1,12,43,2,3,1,1
212773,-6,-6,1,41,3,1,2,1
212780,1,1,11,78,4,2,2,6
212797,1,2,1,55,5,6,1,1
212803,1,2,1,80,3,1,2,5
212827,1,2,1,58,5,1,1,1
212834,-6,-6,10,50,2,1,1,1
212841,1,5,10,33,3,1,1,1
212858,1,2,2,24,2,3,2,1
212865,1,2,1,80,3,1,1,5
212872,1,2,-9,-9,2,1,1,5
212896,1,1,1,48,5,1,2,1
212902,1,1,11,63,5,1,2,1
212940,1,1,12,36,5,1,2,1
212964,-1,-1,8,-9,5,4,1,1
212988,1,2,11,50,3,1,2,1
212995,1,2,11,62,2,1,2,1
213004,1,1,1,80,4,1,1,5
213011,-1,-1,1,66,2,1,1,2
213028,1,1,9,43,4,1,1,1
213035,1,1,12,-9,3,1,1,1
213042,1,1,12,39,5,1,2,1
213059,1,1,2,71,3,1,2,5
213066,1,2,5,64,2,1,2,6
213073,1,2,3,52,2,1,1,1
213080,1,1,12,36,4,1,2,1
213103,-6,-6,1,51,3,1,1,1
213127,1,2,4,56,3,1,2,7
213134,-1,-1,2,65,1,3,1,5
213141,-6,-6,12,21,3,1,1,1
213165,-1,-1,11,41,4,1,2,1
213172,1,1,11,37,2,3,1,2
213189,1,1,7,72,5,1,2,5
213196,1,2,2,42,5,1,2,1
213202,1,1,5,79,3,1,1,5
213219,1,1,11,32,4,1,1,1
213226,1,2,1,43,3,1,2,1
213240,1,1,10,23,3,1,2,1
213257,1,1,12,36,3,2,1,1
213264,1,2,11,60,3,6,1,2
213271,1,2,1,29,3,1,1,1
213288,-1,-1,2,66,2,3,1,5
213295,1,2,2,78,4,1,1,1
213301,1,2,2,70,4,1,1,5
213318,-6,-6,12,80,2,1,1,5
213325,1,2,9,33,3,1,1,1
213332,1,1,9,27,5,1,1,1
213349,1,2,2,61,5,1,2,1
213356,-1,-1,10,35,4,1,1,1
213363,1,2,11,41,2,1,2,1
213370,1,1,2,30,4,1,1,1
213394,1,1,2,72,2,1,2,1
213400,1,2,12,33,4,1,2,1
213424,1,2,11,35,2,1,2,1
213431,1,2,11,33,3,3,1,1
213448,1,1,1,74,3,1,1,5
213455,1,1,11,38,5,1,2,1
213462,1,2,12,80,3,1,2,5
213479,1,1,11,46,2,1,2,6
213486,-7,-7,11,30,4,1,1,1
213493,-6,-6,1,57,4,1,1,1
213516,-1,-1,2,50,3,1,2,1
213561,-1,-1,11,24,2,2,2,1
213578,-1,-1,5,80,3,1,2,5
213585,1,2,2,59,4,1,1,1
213592,1,1,1,74,2,1,2,7
213608,-1,-1,3,39,3,1,2,7
213615,1,1,12,75,5,1,2,1
213622,1,1,2,30,4,4,1,1
213639,1,2,1,-9,2,1,1,1
213646,1,2,10,80,4,1,2,5
213653,1,1,11,31,3,2,1,1
213677,-1,-1,2,69,1,3,1,6
213684,1,1,11,56,4,1,2,1
213691,1,2,1,75,3,1,1,5
213707,1,1,9,65,4,1,2,7
213714,-1,-1,11,29,5,6,2,1
213721,1,2,1,72,5,1,2,5
213738,-6,-6,2,60,3,3,2,1
213745,1,1,10,25,4,3,1,1
213752,-6,-6,2,78,3,1,2,5
213769,1,1,12,60,2,1,2,1
213776,1,2,2,53,4,1,2,1
213783,1,1,12,66,4,1,2,1
213806,1,2,8,35,5,4,2,1
213813,1,2,1,61,3,6,1,1
213837,1,1,11,46,3,2,2,1
213844,1,2,1,70,4,1,2,1
213851,1,2,1,78,3,1,2,5
213868,1,2,11,63,2,1,2,5
213875,-6,-6,1,40,3,1,2,1
213882,1,1,1,51,5,1,2,1
213899,1,2,1,-9,4,1,2,5
213912,1,1,12,41,4,1,1,1
213929,1,2,1,80,3,1,2,5
213936,1,1,2,25,4,1,2,1
213943,-1,-1,11,41,2,1,2,7
213950,1,1,12,29,5,6,2,1
213967,1,1,11,57,5,1,2,1
213974,1,1,11,51,2,2,1,4
213981,1,2,1,31,5,1,1,1
213998,1,-9,11,58,4,2,1,6
214007,1,4,1,53,3,3,1,1
214014,-1,-1,7,45,1,4,1,1
214038,1,1,5,54,4,1,2,7
214045,1,1,11,55,5,1,2,1
214069,1,2,1,76,3,1,1,5
214076,1,2,1,53,4,1,1,1
214083,1,1,2,56,3,3,2,1
214090,1,1,1,49,5,1,2,7
214113,1,1,1,-9,2,1,1,5
214120,1,1,1,55,5,3,1,1
214151,1,1,2,72,5,1,2,5
214168,1,2,12,57,2,5,1,1
214175,1,1,12,30,3,3,2,1
214199,1,1,12,37,3,1,2,1
214205,2,-1,1,74,2,1,2,1
214212,1,1,9,38,3,1,1,1
214229,1,2,1,68,4,1,1,1
214236,1,1,10,75,3,1,2,5
214250,1,1,12,71,4,1,1,5
214267,1,2,1,68,2,-9,2,5
214281,1,1,10,32,5,6,1,1
214311,1,1,9,50,3,1,2,1
214328,1,2,2,65,3,3,2,1
214335,1,1,12,35,4,2,2,1
214342,-6,-6,11,26,5,1,1,1
214366,1,1,11,37,5,1,1,1
214380,1,2,1,78,3,1,2,5
214397,1,2,3,42,3,1,1,1
214403,1,2,1,42,5,1,1,1
214410,-1,-1,1,71,1,1,2,5
214427,-1,-1,1,58,5,1,2,1
214458,1,1,11,57,3,2,2,1
214465,1,1,7,61,5,1,2,1
214489,1,1,2,37,5,1,1,1
214502,-1,-1,2,49,5,3,1,1
214526,-1,-1,1,80,1,-9,2,4
214540,-1,-1,11,34,2,3,2,1
214564,1,1,2,71,4,3,2,1
214571,1,2,2,42,5,1,1,1
214588,1,2,2,62,4,1,1,1
214601,1,2,1,63,2,1,2,5
214625,1,1,7,27,4,1,2,1
214632,1,1,11,38,2,2,2,1
214649,1,2,12,33,3,1,1,1
214656,1,2,1,63,4,1,1,1
214687,-1,-1,10,38,3,1,2,1
214694,1,2,1,72,4,1,2,7
214700,1,1,10,26,5,1,2,1
214717,1,2,12,35,2,1,1,1
214724,1,2,11,61,3,1,2,1
214731,-1,-1,11,58,2,1,2,1
214748,-1,-1,1,39,3,1,1,1
214755,1,1,2,54,5,4,2,1
214762,1,2,11,52,3,3,1,1
214779,1,2,1,69,3,1,1,5
214786,1,1,10,60,3,1,2,1
214793,1,-9,2,67,3,1,2,5
214809,1,1,9,47,3,1,2,1
214816,1,2,1,67,3,1,1,5
214823,1,1,2,57,3,1,1,2
214830,1,1,10,31,4,1,2,1
214847,1,1,1,73,5,1,2,1
214854,1,2,11,70,2,3,1,5
214861,1,2,1,80,2,1,2,5
214885,1,2,2,61,3,1,1,5
214908,1,2,1,41,5,1,2,1
214922,1,2,1,68,2,1,2,5
214939,1,1,11,32,4,2,1,1
214946,-1,-1,2,65,3,3,2,1
214953,1,1,1,28,5,1,1,1
214960,1,1,1,33,4,2,1,1
214977,-1,-1,3,30,3,1,1,1
214984,1,2,2,64,2,1,1,1
215000,1,2,11,61,2,1,1,1
215017,1,1,1,49,4,1,2,7
215024,1,1,12,62,2,1,2,1
215031,-1,-1,11,39,2,3,1,7
215048,1,1,1,-9,4,2,2,1
215055,1,2,7,66,5,4,2,1
215062,1,1,12,62,4,6,2,5
215079,-6,-6,1,80,3,1,1,5
215086,1,1,3,62,4,1,2,1
215093,-6,-6,11,47,3,1,1,1
215109,1,1,12,42,1,2,1,1
215116,1,2,11,34,4,1,2,1
215130,1,2,2,-9,4,6,2,1
215154,-1,-1,11,60,3,3,1,6
215161,1,1,11,54,3,1,2,1
215178,-1,-1,10,35,2,1,1,1
215208,-1,-1,1,73,-2,1,2,5
215222,1,2,1,80,2,1,2,7
215246,-1,-1,11,64,4,3,1,5
215253,1,2,1,32,4,1,1,1
215260,1,2,12,56,2,3,1,1
215284,1,2,12,68,3,1,1,5
215291,1,2,1,67,4,1,1,5
215314,1,2,1,67,4,1,1,5
215321,1,1,11,72,2,1,2,1
215338,-6,-6,1,58,3,1,1,1
215345,1,1,2,57,2,1,2,7
215352,1,1,7,39,4,6,2,2
215376,1,1,2,23,4,3,1,1
215383,1,2,1,63,2,5,2,1
215390,1,2,4,-9,4,1,2,7
215406,1,1,10,37,4,1,1,1
215413,-1,-1,11,69,3,1,2,1
215420,1,2,1,42,3,1,2,7
215444,1,1,2,66,3,3,2,1
215451,1,1,12,69,5,1,2,5
215468,1,1,2,72,4,1,1,1
215475,-6,-6,11,38,4,1,2,1
215482,1,1,11,66,5,2,2,5
215499,1,1,1,58,5,1,1,1
215505,-1,-1,2,27,2,3,1,6
215512,1,1,10,28,4,1,2,1
215529,1,1,10,50,3,2,1,2
215536,1,3,7,25,4,1,2,1
215543,1,1,9,53,4,1,1,1
215550,1,1,2,80,4,1,1,5
215567,-1,-1,1,-9,4,-9,-9,-2
215574,-6,-6,2,70,2,1,2,5
215598,1,2,12,64,2,1,2,6
215628,1,1,1,59,3,1,2,5
215635,1,2,12,77,2,1,1,5
215642,1,1,10,49,4,1,1,1
215659,1,2,12,51,4,1,2,1
215666,1,2,4,69,3,1,2,5
215673,1,1,4,69,3,1,1,5
215680,-1,-1,1,30,3,2,1,6
215697,-1,-1,9,31,5,1,1,1
215703,1,1,2,26,4,3,2,1
215710,1,2,2,68,4,1,1,5
215727,-1,-1,12,67,2,1,1,5
215734,1,1,10,46,4,3,1,1
215741,1,1,2,40,5,3,1,1
215758,-1,-1,2,23,2,1,1,1
215772,1,1,2,72,4,1,1,5
215789,1,1,1,38,3,1,1,1
215796,1,2,11,76,5,1,2,5
215802,1,2,12,73,3,1,1,5
215819,1,1,2,34,4,1,2,1
215826,1,1,11,36,3,1,2,1
215833,1,2,2,80,3,1,1,5
215840,1,2,1,76,3,1,1,5
215857,1,1,2,66,4,1,2,5
215864,1,-9,1,74,2,1,1,5
215888,1,1,12,44,5,1,2,1
215895,1,1,9,30,3,1,2,7
215918,1,2,11,61,3,1,2,1
215925,1,2,10,79,2,4,2,5
215949,1,2,11,23,2,1,1,1
215970,-1,-1,12,38,2,1,1,1
215987,1,1,2,75,5,1,1,5
215994,1,2,11,29,3,1,2,1
216003,1,1,2,33,3,1,2,1
216010,-1,-1,11,59,3,1,1,1
216027,1,1,1,72,1,1,1,5
216034,-6,-6,1,49,5,1,2,1
216041,-6,-6,11,52,3,1,2,1
216058,1,2,-9,52,4,1,2,-2
216065,1,1,10,41,3,1,2,1
216089,1,1,11,-9,5,2,2,1
216096,1,2,10,52,4,3,1,1
216126,1,1,11,67,5,1,2,1
216133,1,1,12,53,3,1,1,5
216140,1,1,11,34,5,5,2,1
216157,1,1,12,71,2,1,2,7
216164,-1,-1,11,28,3,1,1,1
216195,1,2,2,66,4,1,1,1
216201,1,2,1,69,2,1,2,5
216218,-1,-1,11,46,3,1,2,4
216225,-1,-1,11,42,3,1,1,1
216232,2,-1,11,24,1,6,2,1
216249,1,3,1,53,4,1,1,1
216263,1,1,7,47,4,4,1,1
216270,1,1,11,41,4,1,2,1
216287,1,1,9,80,4,1,2,5
216300,1,2,1,72,3,1,2,5
216317,1,1,12,31,3,1,2,1
216331,1,1,10,21,3,1,2,1
216355,1,1,10,42,4,1,1,1
216362,1,1,11,40,5,1,2,1
216379,1,1,1,80,-9,2,2,5
216386,1,1,1,76,3,1,1,1
216393,1,1,11,71,5,1,2,5
216409,1,1,9,38,5,1,1,1
216416,-1,-1,11,33,3,1,1,1
216423,1,3,11,41,5,1,2,1
216430,1,2,11,62,3,1,2,1
216447,1,2,1,73,2,1,1,1
216461,1,1,12,28,3,1,2,1
216478,-1,-1,11,21,2,3,1,1
216492,1,2,11,64,2,1,2,6
216508,1,2,1,58,3,1,2,1
216515,1,1,11,26,2,2,1,1
216522,-1,-1,12,23,2,3,1,1
216546,1,1,1,61,5,1,1,5
216553,1,1,12,50,2,1,2,1
216560,1,1,5,67,5,1,1,1
216577,1,2,11,35,2,1,2,1
216584,1,2,1,68,3,1,2,1
216591,1,2,1,61,3,1,2,1
216607,1,1,1,32,5,1,1,1
216614,1,2,11,78,1,1,1,5
216621,1,1,11,65,3,1,1,5
216645,1,1,11,19,3,1,2,1
216652,1,1,11,25,3,6,2,1
216669,1,2,1,75,3,1,1,5
216683,-6,-6,11,32,1,1,2,7
216690,1,1,12,29,4,5,2,1
216706,1,2,2,74,4,1,1,5
216713,-6,-6,11,70,1,2,2,7
216720,1,2,2,57,1,1,2,1
216737,1,1,1,80,2,1,2,5
216751,1,2,1,38,5,1,2,1
216768,1,1,4,21,3,1,1,1
216775,-6,-6,1,71,3,1,1,5
216782,1,1,10,46,5,1,2,1
216829,1,2,2,72,3,1,1,5
216836,1,2,11,62,3,1,2,1
216843,1,1,1,40,5,1,1,1
216850,-7,-7,8,50,5,4,1,1
216867,1,1,12,43,5,1,1,1
216874,2,-1,1,59,1,1,2,5
216881,-1,-1,9,27,3,1,2,1
216898,1,1,9,36,4,1,2,1
216904,1,2,2,31,3,1,1,1
216911,-1,-1,3,22,1,1,1,1
216928,1,2,1,66,3,1,2,1
216935,1,1,2,44,5,1,2,1
216942,1,1,1,72,2,1,2,1
216966,-6,-6,12,31,2,3,1,1
216973,-1,-1,11,67,3,5,1,1
216980,-6,-6,1,65,2,1,1,5
216997,1,2,1,71,5,1,2,5
217013,1,1,-9,-9,5,3,2,1
217020,1,1,9,42,5,1,1,1
217037,1,2,1,49,4,1,1,1
217051,1,1,10,59,3,1,1,5
217068,1,1,11,67,4,1,1,1
217075,1,1,5,77,5,1,1,5
217082,1,1,2,36,5,1,1,1
217105,1,1,1,61,4,3,2,1
217129,-1,-1,1,66,3,1,2,5
217136,1,2,10,41,5,1,2,1
217143,1,2,2,64,3,1,2,1
217150,1,12,12,37,3,2,2,1
217174,-1,-1,2,80,4,1,2,5
217198,1,1,12,72,1,1,2,5
217204,1,5,11,37,3,2,1,1
217211,-1,-1,5,43,5,1,2,1
217228,1,1,12,28,4,3,1,1
217242,1,2,1,36,4,1,1,1
217259,1,2,11,23,4,1,2,1
217266,1,1,1,77,5,1,1,5
217280,1,1,1,73,3,1,1,1
217297,1,2,11,45,3,1,2,1
217303,1,2,3,27,2,1,-9,1
217334,1,-9,1,-9,3,1,1,5
217358,1,2,2,38,4,1,1,1
217365,1,1,2,51,4,1,2,5
217389,1,2,11,30,4,1,2,7
217396,1,1,2,80,4,1,2,5
217419,1,2,10,58,3,1,2,1
217426,1,1,12,72,2,2,1,5
217433,1,2,10,26,4,1,2,1
217471,-1,-1,2,-9,1,1,2,6
217488,1,1,9,57,2,1,1,1
217495,1,3,11,37,3,1,2,7
217501,-1,-1,1,39,4,1,1,1
217525,-6,-6,7,54,1,2,1,6
217532,1,2,2,33,3,1,2,7
217549,1,1,1,64,2,1,2,6
217556,2,-1,1,72,4,1,2,5
217563,1,8,12,61,1,1,1,1
217617,1,1,12,60,3,1,2,1
217624,-1,-1,12,73,3,1,1,5
217631,1,2,1,59,5,1,2,1
217648,1,2,1,37,3,1,1,1
217655,1,1,12,48,4,1,1,1
217662,1,1,1,58,4,1,2,5
217679,1,1,2,59,5,1,2,1
217686,-6,-6,12,64,2,1,2,1
217709,1,2,2,71,4,4,1,5
217730,1,2,12,76,-9,3,2,-2
217747,-1,-1,11,32,3,2,2,1
217754,-1,-1,12,39,1,3,1,1
217761,1,1,1,64,3,1,1,1
217785,1,1,1,69,4,1,1,5
217792,1,2,11,38,4,1,1,1
217808,1,2,2,68,3,1,2,5
217815,-1,-1,11,40,4,1,1,1
217822,1,1,12,30,3,3,2,1
217839,-1,-1,5,30,4,1,2,1
217846,-1,-1,11,64,2,1,2,1
217853,1,2,1,69,3,1,2,5
217860,1,1,12,62,2,1,2,1
217877,-1,-1,12,22,3,3,2,4
